ch1,ch2,ch3,ch4,ch5,ch6
585,587,593,585,591,582
585,587,593,585,591,582
587,603,586,585,599,589
587,603,586,585,599,589
587,603,586,585,599,589
575,592,600,595,596,585
575,592,600,595,596,585
591,587,593,593,595,586
591,587,593,593,595,586
591,587,593,593,595,586
589,585,598,588,594,580
589,585,598,588,594,580
589,585,598,588,594,580
590,583,588,589,589,583
590,583,588,589,589,583
590,583,588,589,589,583
579,583,597,587,588,590
579,583,597,587,588,590
575,587,589,581,585,583
575,587,589,581,585,583
575,587,589,581,585,583
594,591,594,590,591,588
594,591,594,590,591,588
594,591,594,590,591,588
585,595,587,593,597,590
585,595,587,593,597,590
585,595,587,593,597,590
574,590,579,591,600,591
574,590,579,591,600,591
583,585,595,583,599,588
583,585,595,583,599,588
583,585,595,583,599,588
574,579,583,588,596,586
574,579,583,588,596,586
574,579,583,588,596,586
579,575,583,584,588,587
579,575,583,584,588,587
589,582,596,600,594,592
589,582,596,600,594,592
589,582,596,600,594,592
582,591,593,580,590,585
582,591,593,580,590,585
582,591,593,580,590,585
587,597,588,597,602,592
587,597,588,597,602,592
587,597,588,597,602,592
590,591,583,575,598,581
590,591,583,575,598,581
583,595,587,585,593,591
583,595,587,585,593,591
583,595,587,585,593,591
570,579,591,590,591,588
570,579,591,590,591,588
570,579,591,590,591,588
580,579,588,591,593,590
580,579,588,591,593,590
580,579,588,591,593,590
573,585,591,588,587,581
573,585,591,588,587,581
588,588,597,585,597,585
588,588,597,585,597,585
588,588,597,585,597,585
581,591,596,591,590,583
581,591,596,591,590,583
581,591,596,591,590,583
573,593,593,591,587,593
573,593,593,591,587,593
573,593,593,591,587,593
582,590,578,589,595,583
582,590,578,589,595,583
586,583,598,589,585,583
586,583,598,589,585,583
586,583,598,589,585,583
587,579,593,588,597,585
587,579,593,588,597,585
587,579,593,588,597,585
581,582,591,591,593,587
581,582,591,591,593,587
581,582,591,591,593,587
588,580,598,594,595,575
588,580,598,594,595,575
583,594,595,589,593,578
583,594,595,589,593,578
583,594,595,589,593,578
578,598,583,597,585,581
578,598,583,597,585,581
578,598,583,597,585,581
574,591,582,595,594,586
574,591,582,595,594,586
574,591,582,595,594,586
579,588,585,583,591,595
579,588,585,583,591,595
580,578,583,590,591,585
580,578,583,590,591,585
580,578,583,590,591,585
583,577,591,590,603,593
583,577,591,590,603,593
583,577,591,590,603,593
589,582,588,587,591,583
589,582,588,587,591,583
594,587,583,587,594,579
594,587,583,587,594,579
594,587,583,587,594,579
591,598,587,590,601,589
591,598,587,590,601,589
591,598,587,590,601,589
588,595,585,587,596,582
588,595,585,587,596,582
588,595,585,587,596,582
585,594,593,591,587,588
585,594,593,591,587,588
591,575,585,585,598,583
591,575,585,585,598,583
591,575,585,585,598,583
575,575,581,588,585,589
575,575,581,588,585,589
575,575,581,588,585,589
588,587,591,575,594,587
588,587,591,575,594,587
588,587,591,575,594,587
582,590,594,591,597,590
582,590,594,591,597,590
590,591,592,593,593,583
590,591,592,593,593,583
585,593,593,588,588,583
585,593,593,588,588,583
585,593,593,588,588,583
589,590,589,579,600,582
589,590,589,579,600,582
589,584,590,594,604,600
589,584,590,594,604,600
589,584,590,594,604,600
588,574,589,590,592,583
588,574,589,590,592,583
588,574,589,590,592,583
577,579,594,591,595,588
577,579,594,591,595,588
577,579,594,591,595,588
583,591,595,586,594,583
583,591,595,586,594,583
581,596,593,591,596,575
581,596,593,591,596,575
581,596,593,591,596,575
577,594,583,587,592,571
577,594,583,587,592,571
577,594,583,587,592,571
577,590,588,586,596,591
577,590,588,586,596,591
577,590,588,586,596,591
583,588,586,580,594,594
583,588,586,580,594,594
593,577,587,590,595,585
593,577,587,590,595,585
593,577,587,590,595,585
582,579,583,589,598,591
582,579,583,589,598,591
582,579,583,589,598,591
588,579,593,585,594,591
588,579,593,585,594,591
597,590,598,591,590,590
587,591,574,583,585,582
587,591,574,583,585,582
587,596,578,587,591,589
587,596,578,587,591,589
587,596,578,587,591,589
577,593,588,595,583,583
577,593,588,595,583,583
577,593,588,595,583,583
583,590,579,591,578,583
583,590,579,591,578,583
577,583,591,587,595,585
577,583,591,587,595,585
577,583,591,587,595,585
589,583,594,583,591,590
589,583,594,583,591,590
589,583,594,583,591,590
588,575,582,593,600,585
588,575,582,593,600,585
588,575,582,593,600,585
573,589,583,591,595,579
573,589,583,591,595,579
586,592,591,583,590,591
586,592,591,583,590,591
586,592,591,583,590,591
588,590,589,583,589,590
588,590,589,583,589,590
588,590,589,583,589,590
583,589,587,598,591,587
583,589,587,598,591,587
578,589,591,588,598,588
579,579,593,591,598,591
579,579,593,591,598,591
581,583,590,593,592,582
581,583,590,593,592,582
581,583,590,593,592,582
590,582,589,591,588,589
590,582,589,591,588,589
590,582,589,591,588,589
579,577,585,578,590,583
579,577,585,578,590,583
580,588,603,588,585,590
579,595,581,577,594,588
579,595,581,577,594,588
588,595,585,588,595,585
588,595,585,588,595,585
588,595,585,588,595,585
583,590,597,591,595,590
583,590,597,591,595,590
583,590,597,591,595,590
575,583,583,586,596,588
575,583,583,586,596,588
579,579,595,591,585,583
579,579,595,591,585,583
579,579,595,591,585,583
585,579,591,579,595,595
585,579,591,579,595,595
585,579,591,579,595,595
583,581,587,581,595,590
583,581,587,581,595,590
579,589,586,585,591,588
582,591,585,580,596,590
582,591,585,580,596,590
597,593,588,581,589,585
597,593,588,581,589,585
597,593,588,581,589,585
585,593,588,583,600,591
585,593,588,583,600,591
585,593,588,583,600,591
583,583,583,582,589,592
583,583,583,582,589,592
575,579,580,588,595,589
575,579,580,588,595,589
575,579,580,588,595,589
583,578,585,591,591,585
583,578,585,591,591,585
583,578,585,591,591,585
575,582,589,589,591,579
575,582,589,589,591,579
575,582,589,589,591,579
588,591,600,586,597,590
588,591,600,586,597,590
575,591,583,588,596,591
575,591,583,588,596,591
575,591,583,588,596,591
580,591,582,591,600,595
580,591,582,591,600,595
580,591,582,591,600,595
585,588,591,596,598,594
585,588,591,596,598,594
585,588,591,596,598,594
567,583,586,581,587,587
567,583,586,581,587,587
590,575,594,593,593,588
590,575,594,593,593,588
590,575,594,593,593,588
583,573,599,592,601,585
583,573,599,592,601,585
583,573,599,592,601,585
583,598,578,587,583,581
583,598,578,587,583,581
587,591,596,583,598,584
587,591,596,583,598,584
587,591,596,583,598,584
573,594,590,589,593,591
573,594,590,589,593,591
573,594,590,589,593,591
597,595,579,580,587,584
597,595,579,580,587,584
597,595,579,580,587,584
579,585,594,579,588,577
579,585,594,579,588,577
594,577,573,588,589,592
594,577,573,588,589,592
594,577,573,588,589,592
585,579,587,581,587,583
585,579,587,581,587,583
585,579,587,581,587,583
591,583,577,590,600,589
591,583,577,590,600,589
586,589,596,583,581,589
586,589,596,583,581,589
586,589,596,583,581,589
589,596,577,582,601,591
589,596,577,582,601,591
589,596,577,582,601,591
600,594,596,595,599,589
600,594,596,595,599,589
600,594,596,595,599,589
583,587,577,579,588,593
583,587,577,579,588,593
574,583,583,595,593,583
574,583,583,595,593,583
574,583,583,595,593,583
588,578,579,591,590,585
588,578,579,591,590,585
588,578,579,591,590,585
583,583,596,583,598,592
583,583,596,583,598,592
583,583,596,583,598,592
581,593,588,588,595,590
581,593,588,588,595,590
579,597,598,587,598,593
579,597,598,587,598,593
579,597,598,587,598,593
581,590,594,593,583,582
581,590,594,593,583,582
581,590,594,593,583,582
571,583,593,595,599,583
571,583,593,595,599,583
571,583,593,595,599,583
591,589,579,583,591,592
591,589,579,583,591,592
583,579,595,595,600,595
583,579,595,595,600,595
583,579,595,595,600,595
590,582,585,595,583,583
590,582,585,595,583,583
590,582,585,595,583,583
595,583,589,591,602,591
595,583,589,591,602,591
583,591,586,589,601,591
583,591,586,589,601,591
583,591,586,589,601,591
578,591,591,590,601,588
578,591,591,590,601,588
578,591,591,590,601,588
575,593,588,585,595,591
575,593,588,585,595,591
575,593,588,585,595,591
590,583,582,589,593,590
590,583,582,589,593,590
579,585,596,587,591,583
579,585,596,587,591,583
579,585,596,587,591,583
581,580,591,587,583,589
581,580,591,587,583,589
581,580,591,587,583,589
581,586,585,583,589,579
581,586,585,583,589,579
581,586,585,583,589,579
586,585,582,587,587,588
586,585,582,587,587,588
600,594,595,595,595,587
600,594,595,595,595,587
600,594,595,595,595,587
589,595,594,585,595,590
589,595,594,585,595,590
589,595,594,585,595,590
589,586,588,588,593,591
589,586,588,588,593,591
577,583,589,588,597,591
577,583,589,588,597,591
577,583,589,588,597,591
590,578,593,591,593,583
590,578,593,591,593,583
590,578,593,591,593,583
579,581,594,582,586,585
579,581,594,582,586,585
579,581,594,582,586,585
573,588,577,598,596,590
573,588,577,598,596,590
590,597,590,588,594,582
590,597,590,588,594,582
590,597,590,588,594,582
591,593,591,585,594,588
591,593,591,585,594,588
591,593,591,585,594,588
569,591,591,588,590,591
569,591,591,588,590,591
569,591,591,588,590,591
578,580,590,583,585,593
578,580,590,583,585,593
587,582,585,580,588,578
587,582,585,580,588,578
587,582,585,580,588,578
586,580,600,597,583,587
586,580,600,597,583,587
586,580,600,597,583,587
580,582,587,586,587,583
580,582,587,586,587,583
575,591,588,583,590,589
575,591,588,583,590,589
575,591,588,583,590,589
591,593,589,586,598,590
591,593,589,586,598,590
591,593,589,586,598,590
587,590,584,590,601,587
587,590,584,590,601,587
587,590,584,590,601,587
582,587,596,583,585,579
582,587,596,583,585,579
583,581,590,588,594,575
583,581,590,588,594,575
583,581,590,588,594,575
583,579,579,588,595,590
583,579,579,588,595,590
583,579,579,588,595,590
582,583,587,586,601,600
582,583,587,586,601,600
582,583,587,586,601,600
579,591,589,590,589,582
579,591,589,590,589,582
593,593,593,578,587,587
593,593,593,578,587,587
593,593,593,578,587,587
585,591,589,588,587,591
585,591,589,588,587,591
585,591,589,588,587,591
588,591,590,585,600,585
588,591,590,585,600,585
580,583,584,585,600,593
580,583,584,585,600,593
580,583,584,585,600,593
585,581,583,583,594,589
585,581,583,583,594,589
585,581,583,583,594,589
588,585,593,594,598,593
588,585,593,594,598,593
588,585,593,594,598,593
582,585,597,585,590,579
582,585,597,585,590,579
579,591,583,591,600,595
579,591,583,591,600,595
579,591,583,591,600,595
588,592,581,586,582,585
588,592,581,586,582,585
588,592,581,586,582,585
583,583,591,587,595,590
583,583,591,587,595,590
579,587,591,588,598,583
579,587,591,588,598,583
579,587,591,588,598,583
578,578,592,588,593,581
578,578,592,588,593,581
578,578,592,588,593,581
583,583,588,587,590,590
583,583,588,587,590,590
583,583,588,587,590,590
591,583,583,587,588,591
591,583,583,587,588,591
586,591,596,591,593,586
586,591,596,591,593,586
586,591,596,591,593,586
580,595,583,595,590,594
580,595,583,595,590,594
580,595,583,595,590,594
588,593,589,585,595,591
588,593,589,585,595,591
588,593,589,585,595,591
579,583,583,583,586,591
579,583,583,583,586,591
575,575,593,593,588,591
575,575,593,593,588,591
575,575,593,593,588,591
585,579,582,583,595,588
585,579,582,583,595,588
585,579,582,583,595,588
594,575,593,589,593,586
594,575,593,589,593,586
594,575,593,589,593,586
581,588,584,580,587,591
581,588,584,580,587,591
584,593,588,585,591,593
584,593,588,585,591,593
584,593,588,585,591,593
575,598,578,582,585,595
575,598,578,582,585,595
575,598,578,582,585,595
583,589,578,584,600,591
583,589,578,584,600,591
580,583,590,583,600,593
580,583,590,583,600,593
580,583,590,583,600,593
585,575,596,595,595,579
585,575,596,595,595,579
585,575,596,595,595,579
567,583,591,591,596,588
567,583,591,591,596,588
567,583,591,591,596,588
583,585,587,591,591,581
583,585,587,591,591,581
593,596,591,583,582,579
593,596,591,583,582,579
593,596,591,583,582,579
586,600,588,593,589,585
586,600,588,593,589,585
586,600,588,593,589,585
581,593,594,588,591,579
581,593,594,588,591,579
590,584,591,579,589,593
590,584,591,579,589,593
590,584,591,579,589,593
587,577,590,586,589,590
587,577,590,586,589,590
587,577,590,586,589,590
578,578,581,588,589,584
578,578,581,588,589,584
578,578,581,588,589,584
583,579,593,590,583,588
578,591,591,587,587,585
578,591,591,587,587,585
578,591,591,587,587,585
583,595,591,591,593,584
583,595,591,591,593,584
583,595,591,591,593,584
583,598,593,579,588,589
583,598,593,579,588,589
583,598,593,579,588,589
590,591,583,584,593,588
590,591,583,584,593,588
587,568,601,583,604,583
587,568,601,583,604,583
587,568,601,583,604,583
586,579,593,582,594,596
586,579,593,582,594,596
586,579,593,582,594,596
577,582,588,580,591,592
577,582,588,580,591,592
587,590,594,596,599,591
593,591,587,589,593,578
593,591,587,589,593,578
582,595,594,583,587,593
582,595,594,583,587,593
582,595,594,583,587,593
575,595,593,582,591,593
575,595,593,582,591,593
575,595,593,582,591,593
590,589,589,587,591,591
590,589,589,587,591,591
590,582,590,590,595,591
590,582,590,590,595,591
590,582,590,590,595,591
585,580,579,585,600,581
585,580,579,585,600,581
585,580,579,585,600,581
587,579,588,588,593,586
587,579,588,588,593,586
587,579,588,588,593,586
579,583,587,582,594,592
579,583,587,582,594,592
583,592,588,600,598,599
583,592,588,600,598,599
583,592,588,600,598,599
585,595,583,586,591,587
585,595,583,586,591,587
585,595,583,586,591,587
589,591,593,594,599,599
589,591,593,594,599,599
582,589,585,589,591,583
588,587,586,588,604,590
588,587,586,588,604,590
583,579,585,594,596,598
583,579,585,594,596,598
583,579,585,594,596,598
585,575,595,590,580,579
585,575,595,590,580,579
585,575,595,590,580,579
596,583,585,583,594,591
596,583,585,583,594,591
583,590,590,595,597,580
583,590,590,595,597,580
583,590,590,595,597,580
590,596,579,588,594,594
590,596,579,588,594,594
590,596,579,588,594,594
593,595,595,593,595,582
593,595,595,593,595,582
593,595,595,593,595,582
578,591,593,588,591,591
578,591,593,588,591,591
582,580,588,580,583,590
582,580,588,580,583,590
582,580,588,580,583,590
583,572,583,574,593,584
583,572,583,574,593,584
583,572,583,574,593,584
582,581,592,593,600,587
582,581,592,593,600,587
582,581,592,593,600,587
587,589,591,587,594,583
587,589,591,587,594,583
577,598,598,589,581,582
577,598,598,589,581,582
577,598,598,589,581,582
585,593,593,583,591,587
585,593,593,583,591,587
585,593,593,583,591,587
569,589,587,591,595,583
569,589,587,591,595,583
595,582,588,586,585,584
595,582,588,586,585,584
595,582,588,586,585,584
589,576,585,590,595,583
589,576,585,590,595,583
589,576,585,590,595,583
583,575,590,583,595,592
583,575,590,583,595,592
583,575,590,583,595,592
588,588,588,587,592,585
588,588,588,587,592,585
574,595,598,587,591,582
574,595,598,587,591,582
574,595,598,587,591,582
585,594,583,584,601,587
585,594,583,584,601,587
585,594,583,584,601,587
575,591,597,585,591,582
575,591,597,585,591,582
579,591,581,579,590,591
585,588,600,597,588,583
585,588,600,597,588,583
582,577,591,588,593,589
582,577,591,588,593,589
582,577,591,588,593,589
575,578,588,583,583,579
575,578,588,583,583,579
575,578,588,583,583,579
583,583,595,595,594,587
583,583,595,595,594,587
580,591,600,588,591,594
580,591,600,588,591,594
580,591,600,588,591,594
589,591,590,588,593,583
589,591,590,588,593,583
589,591,590,588,593,583
582,595,585,578,595,590
582,595,585,578,595,590
582,593,595,581,597,588
577,585,585,591,593,597
577,585,585,591,593,597
588,581,592,588,596,585
588,581,592,588,596,585
588,581,592,588,596,585
586,579,587,588,595,588
586,579,587,588,595,588
586,579,587,588,595,588
581,586,585,586,594,587
581,586,585,586,594,587
581,586,585,586,594,587
581,586,585,586,594,587
583,590,601,591,593,589
571,590,594,592,595,590
571,590,594,592,595,590
571,590,594,592,595,590
588,594,595,591,603,585
588,594,595,591,603,585
588,594,595,591,603,585
583,588,579,583,595,588
583,588,579,583,595,588
582,583,591,594,595,591
582,583,591,594,595,591
582,583,591,594,595,591
588,579,578,591,587,583
588,579,578,591,587,583
588,579,578,591,587,583
579,579,587,587,595,581
579,579,587,587,595,581
579,579,587,587,595,581
588,588,591,591,595,591
588,588,591,591,595,591
588,588,591,591,595,591
577,599,587,589,591,591
577,599,587,589,591,591
578,601,589,583,594,595
578,601,589,583,594,595
578,601,589,583,594,595
583,582,586,579,591,592
583,582,586,579,591,592
583,582,586,579,591,592
577,585,592,589,591,575
577,585,592,589,591,575
590,580,587,584,595,595
590,580,587,584,595,595
590,580,587,584,595,595
581,579,581,583,583,582
581,579,581,583,583,582
581,579,581,583,583,582
579,586,599,594,599,579
579,586,599,594,599,579
591,590,585,588,588,593
591,590,585,588,588,593
591,590,585,588,588,593
582,593,578,582,596,587
582,593,578,582,596,587
582,593,578,582,596,587
588,593,591,589,586,583
588,593,591,589,586,583
588,593,591,589,586,583
591,583,595,595,591,583
591,583,595,595,591,583
583,580,588,583,601,588
583,580,588,583,601,588
583,580,588,583,601,588
585,581,588,591,590,585
585,581,588,591,590,585
585,581,588,591,590,585
591,580,585,582,591,588
591,580,585,582,591,588
590,588,585,588,596,592
590,588,585,588,596,592
590,588,585,588,596,592
589,593,601,591,600,591
589,593,601,591,600,591
589,593,601,591,600,591
594,595,595,588,597,588
594,595,595,588,597,588
594,595,595,588,597,588
588,591,591,595,604,583
588,591,591,595,604,583
589,583,581,587,597,591
589,583,581,587,597,591
589,583,581,587,597,591
591,577,591,581,587,590
591,577,591,581,587,590
591,577,591,581,587,590
582,580,588,591,589,581
582,580,588,591,589,581
582,580,588,591,589,581
583,585,585,587,598,591
583,585,585,587,598,591
583,589,594,595,589,589
583,589,594,595,589,589
583,589,594,595,589,589
577,594,579,590,598,583
577,594,579,590,598,583
577,594,579,590,598,583
579,591,591,588,596,585
579,591,591,588,596,585
579,591,591,588,596,585
589,588,585,587,597,594
589,588,585,587,597,594
589,580,596,583,600,579
589,580,596,583,600,579
589,580,596,583,600,579
591,573,591,585,595,596
591,573,591,585,595,596
591,573,591,585,595,596
589,585,593,591,599,583
589,585,593,591,599,583
582,591,602,593,588,585
582,591,602,593,588,585
582,591,602,593,588,585
590,592,593,591,598,591
590,592,593,591,598,591
590,592,593,591,598,591
583,595,586,583,593,585
583,595,586,583,593,585
583,595,586,583,593,585
574,591,593,585,580,587
574,591,593,585,580,587
583,583,575,583,586,581
583,583,575,583,586,581
583,583,575,583,586,581
579,579,598,582,588,583
579,579,598,582,588,583
579,579,598,582,588,583
578,579,583,583,588,588
578,579,583,583,588,588
585,585,590,589,594,585
585,585,590,589,594,585
585,585,590,589,594,585
587,593,593,586,589,585
587,593,593,586,589,585
587,593,593,586,589,585
591,594,583,591,598,586
591,594,583,591,598,586
591,594,583,591,598,586
585,591,587,583,591,590
585,591,587,583,591,590
582,583,591,592,591,590
582,583,591,592,591,590
582,583,591,592,591,590
591,575,592,595,590,583
591,575,592,595,590,583
591,575,592,595,590,583
582,580,588,578,599,588
582,580,588,578,599,588
582,580,588,578,599,588
574,589,594,588,591,590
574,589,594,588,591,590
579,591,583,587,595,583
579,591,583,587,595,583
579,591,583,587,595,583
583,593,590,590,598,588
583,593,590,590,598,588
583,593,590,590,598,588
586,588,583,575,589,588
586,588,583,575,589,588
586,588,583,575,589,588
582,587,599,591,595,587
582,587,599,591,595,587
579,575,583,585,601,598
579,575,583,585,601,598
579,575,583,585,601,598
580,579,600,580,598,578
580,579,600,580,598,578
580,579,600,580,598,578
591,583,595,580,588,588
591,583,595,580,588,588
574,590,593,585,588,583
574,590,593,585,588,583
574,590,593,585,588,583
597,588,587,579,599,583
597,588,587,579,599,583
597,588,587,579,599,583
582,593,593,590,585,587
582,593,593,590,585,587
582,593,593,590,585,587
585,590,589,587,603,593
585,590,589,587,603,593
593,585,593,592,596,591
593,585,593,592,596,591
593,585,593,592,596,591
575,578,588,580,591,588
575,578,588,580,591,588
575,578,588,580,591,588
579,582,589,582,588,591
579,582,589,582,588,591
591,584,587,581,595,586
591,584,587,581,595,586
591,584,587,581,595,586
583,590,583,583,600,588
583,590,583,583,600,588
583,590,583,583,600,588
584,591,583,591,583,595
584,591,583,591,583,595
584,591,583,591,583,595
579,591,591,591,593,590
579,591,591,591,593,590
575,590,595,590,587,585
575,590,595,590,587,585
575,590,595,590,587,585
592,577,595,585,596,586
592,577,595,585,596,586
592,577,595,585,596,586
587,579,589,582,596,583
587,579,589,582,596,583
587,579,589,582,596,583
585,581,585,585,586,592
585,581,585,585,586,592
595,591,595,581,582,591
595,591,595,581,582,591
595,591,595,581,582,591
589,594,583,587,593,589
589,594,583,587,593,589
589,594,583,587,593,589
582,596,595,588,582,588
582,596,595,588,582,588
582,596,595,588,582,588
588,590,589,583,600,581
588,590,589,583,600,581
579,577,592,587,595,585
579,577,592,587,595,585
579,577,592,587,595,585
578,571,589,597,591,581
578,571,589,597,591,581
578,571,589,597,591,581
586,585,597,583,593,587
586,585,597,583,593,587
587,586,583,579,595,587
587,592,595,594,591,590
587,592,595,594,591,590
590,593,591,593,595,589
590,593,591,593,595,589
590,593,591,593,595,589
575,592,593,589,593,577
575,592,593,589,593,577
575,592,593,589,593,577
587,593,581,585,585,598
587,593,581,585,585,598
586,582,597,591,603,585
586,582,597,591,603,585
589,577,594,590,596,591
589,577,594,590,596,591
589,577,594,590,596,591
580,583,595,593,585,582
580,583,595,593,585,582
580,583,595,593,585,582
590,582,589,591,595,588
590,582,589,591,595,588
589,597,594,590,600,590
589,597,594,590,600,590
589,597,594,590,600,590
591,591,593,593,601,583
591,591,593,593,601,583
591,591,593,593,601,583
580,593,590,587,590,587
580,593,590,587,590,587
588,582,583,591,600,582
588,582,583,591,600,582
588,582,583,591,600,582
592,579,594,585,583,591
592,579,594,585,583,591
592,579,594,585,583,591
592,579,587,588,593,589
592,579,587,588,593,589
592,579,587,588,593,589
579,582,590,595,585,583
579,582,590,595,585,583
574,596,591,590,595,579
574,596,591,590,595,579
574,596,591,590,595,579
583,594,589,594,591,587
583,594,589,594,591,587
583,594,589,594,591,587
577,591,600,585,597,591
577,591,600,585,597,591
586,582,585,584,581,583
586,582,585,584,581,583
586,582,585,584,581,583
582,575,588,588,595,599
582,575,588,588,595,599
582,575,588,588,595,599
588,582,595,595,596,587
588,582,595,595,596,587
588,582,595,595,596,587
589,583,587,585,591,585
589,583,587,585,591,585
585,588,582,582,588,600
585,588,582,582,588,600
585,588,582,582,588,600
590,591,594,595,595,593
590,591,594,595,595,593
590,591,594,595,595,593
583,595,583,583,585,583
583,595,583,583,585,583
583,595,583,583,585,583
583,588,594,578,597,581
583,588,594,578,597,581
574,582,590,589,588,583
574,582,590,589,588,583
574,582,590,589,588,583
577,578,594,591,595,591
577,578,594,591,595,591
577,578,594,591,595,591
590,578,588,588,597,593
590,578,588,588,597,593
590,578,588,588,597,593
591,586,589,588,584,589
591,586,589,588,584,589
583,590,579,582,593,587
583,590,579,582,593,587
583,590,579,582,593,587
590,595,596,583,589,591
590,595,596,583,589,591
590,595,596,583,589,591
583,598,583,587,591,593
583,598,583,587,591,593
583,589,583,583,591,588
583,589,583,583,591,588
583,589,583,583,591,588
591,575,600,596,591,593
591,575,600,596,591,593
591,575,600,596,591,593
586,579,597,586,582,591
586,579,597,586,582,591
586,579,597,586,582,591
571,590,585,591,589,591
571,590,585,591,589,591
591,587,600,587,583,592
591,587,600,587,583,592
591,587,600,587,583,592
579,594,589,590,600,591
579,594,589,590,600,591
579,594,589,590,600,591
588,593,594,591,595,595
588,593,594,591,595,595
588,593,594,591,595,595
582,585,575,586,600,590
582,585,575,586,600,590
582,585,575,586,600,590
575,583,583,588,590,590
575,583,583,588,590,590
591,575,593,583,595,588
591,575,593,583,595,588
591,575,593,583,595,588
580,585,596,594,589,578
580,585,596,594,589,578
580,585,596,594,589,578
585,590,586,588,589,579
585,590,586,588,589,579
593,589,600,590,591,588
593,589,600,590,591,588
593,589,600,590,591,588
583,594,594,589,599,590
583,594,594,589,599,590
583,594,594,589,599,590
575,589,591,598,589,587
575,589,591,598,589,587
575,589,591,598,589,587
575,582,590,589,582,577
575,582,590,589,582,577
585,574,585,583,591,591
585,574,585,583,591,591
585,574,585,583,591,591
586,588,591,583,591,591
586,588,591,583,591,591
586,588,591,583,591,591
590,589,588,591,594,588
590,589,588,591,594,588
590,589,588,591,594,588
589,594,583,579,595,591
589,594,583,579,595,591
588,593,591,591,595,590
588,593,591,591,595,590
588,593,591,591,595,590
585,591,583,579,587,589
585,591,583,579,587,589
585,591,583,579,587,589
582,585,591,588,596,591
582,585,591,588,596,591
583,582,595,588,599,583
583,582,595,588,599,583
583,582,595,588,599,583
591,575,589,595,595,577
591,575,589,595,595,577
591,575,589,595,595,577
591,583,585,580,597,587
591,583,585,580,597,587
591,583,585,580,597,587
580,587,589,579,589,589
580,587,589,579,589,589
587,594,597,583,594,583
587,594,597,583,594,583
587,594,597,583,594,583
580,594,583,588,595,581
580,594,583,588,595,581
580,594,583,588,595,581
582,588,583,578,583,581
582,588,583,578,583,581
582,588,583,578,583,581
580,578,585,583,588,587
580,578,585,583,588,587
589,575,583,587,593,591
589,575,583,587,593,591
589,575,583,587,593,591
582,582,583,597,596,588
582,582,583,597,596,588
582,582,583,597,596,588
593,588,591,591,596,591
593,588,591,591,596,591
583,591,590,587,593,585
583,591,590,587,593,585
583,591,590,587,593,585
588,592,595,588,593,591
588,592,595,588,593,591
588,592,595,588,593,591
579,591,587,587,596,591
579,591,587,587,596,591
579,591,587,587,596,591
577,583,581,585,589,580
577,583,581,585,589,580
591,579,596,590,600,592
591,579,596,590,600,592
591,579,596,590,600,592
593,581,595,595,590,579
593,581,595,595,590,579
593,581,595,595,590,579
579,586,582,590,595,591
579,586,582,590,595,591
579,586,582,590,595,591
585,593,589,586,599,591
585,593,589,586,599,591
581,595,594,591,583,585
581,595,594,591,583,585
581,595,594,591,583,585
572,583,586,583,592,583
572,583,586,583,592,583
572,583,586,583,592,583
586,587,595,592,599,589
586,587,595,592,599,589
582,585,583,587,593,586
582,585,583,587,593,586
582,585,583,587,593,586
585,572,588,591,595,579
585,572,588,591,595,579
585,572,588,591,595,579
589,579,591,591,592,595
589,579,591,591,592,595
575,592,587,594,590,574
575,592,587,594,590,574
575,592,587,594,590,574
590,595,591,594,597,590
590,595,591,594,597,590
585,591,583,583,595,591
583,593,594,588,595,593
583,593,594,588,595,593
579,586,582,579,588,587
579,586,582,579,588,587
579,586,582,579,588,587
577,588,591,585,592,591
577,588,591,585,592,591
577,588,591,585,592,591
579,574,580,580,599,589
579,574,580,580,599,589
589,579,600,593,591,583
589,579,600,593,591,583
589,579,600,593,591,583
581,588,594,588,587,588
581,588,594,588,587,588
581,588,594,588,587,588
583,593,587,596,593,595
583,593,587,596,593,595
583,593,587,596,593,595
585,598,593,595,601,587
585,598,593,595,601,587
587,587,588,579,591,585
587,587,588,579,591,585
587,587,588,579,591,585
575,583,587,583,597,589
575,583,587,583,597,589
575,583,587,583,597,589
587,579,596,596,599,582
587,579,596,596,599,582
587,579,596,596,599,582
587,583,597,590,599,591
587,583,597,590,599,591
586,587,586,596,590,600
586,587,586,596,590,600
586,587,586,596,590,600
574,589,591,590,588,589
574,589,591,590,588,589
574,589,591,590,588,589
590,593,578,594,603,583
590,593,578,594,603,583
590,593,578,594,603,583
571,589,583,580,595,590
571,589,583,580,595,590
591,583,587,594,593,594
591,583,587,594,593,594
591,583,587,594,593,594
573,581,598,591,597,591
573,581,598,591,597,591
573,581,598,591,597,591
595,582,587,579,595,593
595,582,587,579,595,593
581,579,585,590,590,583
581,579,585,590,590,583
581,579,585,590,590,583
589,581,583,580,586,584
589,581,583,580,586,584
589,581,583,580,586,584
591,595,593,587,591,583
591,595,593,587,591,583
591,595,593,587,591,583
580,591,589,590,601,583
580,591,589,590,601,583
582,591,588,593,588,582
582,591,588,593,588,582
582,591,588,593,588,582
582,583,582,585,589,579
582,583,582,585,589,579
582,583,582,585,589,579
576,575,598,594,600,577
576,575,598,594,600,577
590,577,591,595,588,591
590,577,591,595,588,591
590,577,591,595,588,591
593,583,591,596,583,595
593,583,591,596,583,595
593,583,591,596,583,595
593,595,589,590,590,588
593,595,589,590,590,588
593,595,589,590,590,588
